ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
195;13;SANTIAGO;INDEPENDENCIA;COLEGIO PARTICULAR JUAN PABLO;HC - NOCTURNO;SUBVENC;16;428.00;504.0;309.5;16;429.13;531;289;16;426.88;515;282;11;416.09;514;286;6;433.67;510;351;28;496.64;705;309;28;533.86;837;309;10355
196;13;SANTIAGO;INDEPENDENCIA;COLEGIO POLIVALENTE PLUS ULTRA;HC - NOCTURNO;SUBVENC;10;420.65;556.5;268.5;10;427.30;582;231;10;414.00;531;306;10;429.90;591;220;2;465.50;481;450;20;454.55;586;329;20;482.2;683;329;8616
197;13;SANTIAGO;LA CISTERNA;CENTRO EDUCACIONAL CARLOS CASTRO ZULOAGA;HC - NOCTURNO;SUBVENC;3;413.33;479.0;322.0;3;429.67;520;362;3;397.00;471;282;1;440.00;440;440;2;379.50;450;309;7;523.00;703;357;7;579.86;850;357;9829
198;13;SANTIAGO;LA FLORIDA;LICEO INDIRA GANDHI;HC - NOCTURNO;MUNICIPAL;35;416.53;597.5;238.5;35;415.71;601;237;35;417.34;634;203;18;441.22;583;264;26;416.96;653;224;46;450.85;626;309;46;464.85;715;309;9298
199;13;SANTIAGO;LA FLORIDA;LICEO MUNIC. DE ADULTOS PROF. FRANCISCO VERGARA B.;HC - NOCTURNO;MUNICIPAL;67;424.29;555.0;271.5;67;446.04;594;237;67;402.54;568;219;44;444.18;603;208;29;413.90;510;285;88;499.09;743;349;88;514.74;829;349;25271
200;13;SANTIAGO;LA FLORIDA;LICEO MUNICIPALIZADO NUEVO AMANECER  (EX.D-451);HC - NOCTURNO;MUNICIPAL;12;376.13;497.0;281.5;12;389.67;514;257;12;362.58;515;219;9;423.44;553;286;5;394.60;497;351;22;503.18;699;339;22;536.55;819;339;9288
201;13;SANTIAGO;LA FLORIDA;CENTRO EDUC. DE ADULTOS RAFAEL SOTOMAYOR B.;HC - NOCTURNO;SUBVENC;12;358.13;469.0;282.0;12;361.42;503;210;12;354.83;471;219;9;372.11;570;237;6;351.50;490;235;14;488.07;626;404;14;497.64;678;404;25322
202;13;SANTIAGO;LA FLORIDA;COLEGIO ALAIN  LA FLORIDA;HC - NOCTURNO;SUBVENC;77;409.18;607.5;238.0;77;410.18;653;226;77;408.18;644;219;44;438.55;680;226;41;396.85;595;230;144;481.82;776;285;144;496.28;850;285;9330
203;13;SANTIAGO;LA FLORIDA;COLEGIO ANTILHUE LA FLORIDA;HC - NOCTURNO;SUBVENC;19;451.34;572.5;331.5;19;474.00;576;257;19;428.68;585;234;15;467.20;591;286;10;458.20;571;351;21;411.95;644;273;21;416.05;705;273;25724
204;13;SANTIAGO;LA FLORIDA;COLEGIO BELEN O HIGINNS;HC - NOCTURNO;SUBVENC;13;383.31;467.0;280.5;13;392.38;503;231;13;374.23;496;234;12;416.50;612;237;11;386.18;510;230;21;508.29;685;333;21;551.14;826;333;11952
205;13;SANTIAGO;LA FLORIDA;COLEGIO BERNADETTE COLLEGE;HC - NOCTURNO;SUBVENC;20;435.33;540.0;331.5;20;447.60;582;289;20;423.05;531;353;15;416.73;558;307;7;405.00;490;261;31;427.39;660;295;31;443.71;788;295;9373
206;13;SANTIAGO;LA FLORIDA;COLEGIO DE ADULTOS HERNANDO DE MAGALLANES DE LA FLORIDA;HC - NOCTURNO;SUBVENC;17;405.18;575.0;250.0;17;407.65;582;226;17;402.71;624;226;16;428.56;583;264;8;408.00;553;235;36;440.39;652;281;36;449.69;709;281;26087
207;13;SANTIAGO;LA FLORIDA;COLEGIO DE ADULTOS LONDON DE LA FLORIDA;HC - NOCTURNO;SUBVENC;27;406.30;693.0;250.5;27;422.63;762;226;27;389.96;624;203;14;448.00;553;286;11;373.73;602;224;34;427.21;711;299;34;457.94;850;299;25932
208;13;SANTIAGO;LA FLORIDA;COLEGIO HUGO LANDAURO HENRIQUEZ;HC - NOCTURNO;SUBVENC;26;395.33;575.5;266.5;26;390.19;601;231;26;400.46;557;259;21;404.10;620;264;15;374.07;510;224;41;414.78;646;254;41;447.24;835;254;31034
209;13;SANTIAGO;LA FLORIDA;COLEGIO POLIVALENTE SAN SEBASTIAN DE LA FLORIDA;HC - NOCTURNO;SUBVENC;23;440.33;639.5;305.5;23;443.22;705;289;23;437.43;624;259;17;443.53;650;326;7;438.57;598;230;34;430.21;634;271;34;441.59;710;271;9328
210;13;SANTIAGO;LA FLORIDA;COLEGIO ROCKET ADULTOS DE LA FLORIDA;HC - NOCTURNO;SUBVENC;5;438.70;635.0;323.0;5;448.00;685;289;5;429.40;585;306;4;499.25;664;399;2;390.50;472;309;12;463.08;731;309;12;478;830;309;31252
211;13;SANTIAGO;LA FLORIDA;COLEGIO SAN VALENTIN;HC - NOCTURNO;SUBVENC;4;369.13;404.5;335.0;4;386.75;416;317;4;351.50;393;330;3;426.67;514;326;1;235.00;235;235;18;455.28;719;339;18;473.33;850;339;11793
212;13;SANTIAGO;LA FLORIDA;COLEGIO WASHINGTON CENTER;HC - NOCTURNO;SUBVENC;23;412.04;594.5;274.0;23;421.35;625;237;23;402.74;564;226;15;421.33;539;243;11;397.91;539;261;27;433.41;707;329;27;446.56;850;329;25183
213;13;SANTIAGO;LA FLORIDA;LICEO VESP. DE ADULTOS FUTURO;HC - NOCTURNO;SUBVENC;23;392.59;550.5;302.0;23;405.70;613;231;23;379.48;509;196;11;426.09;558;286;14;381.86;490;219;30;461.00;717;299;30;474.7;829;299;26519
214;13;SANTIAGO;LA GRANJA;LICEO DOCTOR ALEJANDRO DEL RIO;HC - NOCTURNO;MUNICIPAL;13;373.54;495.5;289.5;13;383.69;520;226;13;363.38;503;259;8;460.25;583;326;4;366.50;422;309;19;519.26;687;343;19;583.26;850;343;9585
215;13;SANTIAGO;LA GRANJA;LICEO MALAQUIAS CONCHA;HC - NOCTURNO;MUNICIPAL;13;372.58;517.5;292.0;13;374.62;526;231;13;370.54;509;306;5;466.20;530;387;8;316.13;437;219;19;466.79;660;351;19;497.84;788;351;9587
216;13;SANTIAGO;LA GRANJA;LICEO MUNICIPAL LA GRANJA;HC - NOCTURNO;MUNICIPAL;8;405.31;520.5;297.5;8;400.13;526;289;8;410.50;515;306;7;435.57;574;307;2;373.00;437;309;15;492.13;727;325;15;504.33;791;325;9617
217;13;SANTIAGO;LA GRANJA;COLEGIO TALLERES PREVOCACIONALES HOGAR DE CRISTO;HC - NOCTURNO;SUBVENC;27;390.20;567.5;274.0;27;390.93;582;237;27;389.48;553;219;20;421.65;591;264;8;324.75;392;235;40;431.40;642;319;40;440.68;745;319;24459
218;13;SANTIAGO;LA PINTANA;CENTRO EDUCACIONAL LA PINTANA;HC - NOCTURNO;MUNICIPAL;6;402.83;452.5;357.0;6;410.33;531;289;6;395.33;425;330;5;343.40;558;226;1;472.00;472;472;14;493.29;737;372;14;514.29;850;372;9604
219;13;SANTIAGO;LA PINTANA;COLEGIO SIMON BOLIVAR;HC - NOCTURNO;MUNICIPAL;5;396.90;554.5;266.5;5;415.40;589;274;5;378.40;520;259;4;390.50;457;326;3;465.33;571;375;12;464.00;596;291;12;494.67;695;291;24403
220;13;SANTIAGO;LA PINTANA;ESCUELA PROFESORA AURELIA ROJAS BURGOS;HC - NOCTURNO;MUNICIPAL;7;362.64;419.0;297.5;7;386.86;477;289;7;338.43;393;306;3;415.00;633;286;5;335.00;437;261;18;486.78;610;359;18;504.61;671;359;24876
221;13;SANTIAGO;LA PINTANA;LICEO  N°  523;HC - NOCTURNO;MUNICIPAL;17;388.94;626.5;222.5;17;378.53;633;237;17;399.35;620;203;10;414.10;535;307;8;397.25;595;219;25;516.96;757;315;25;558.6;850;315;9591
222;13;SANTIAGO;LA PINTANA;LICEO CAPITAN AVALOS;HC - NOCTURNO;MUNICIPAL;16;397.78;513.0;285.5;16;414.00;601;305;16;381.56;531;219;12;421.92;628;264;5;299.40;375;208;24;501.04;753;258;24;547.04;850;258;9595
223;13;SANTIAGO;LA PINTANA;LICEO DE ADULTOS LA PINTANA ;HC - NOCTURNO;MUNICIPAL;44;376.34;537.0;228.5;44;390.45;606;215;44;362.23;549;219;32;403.56;616;231;18;378.83;534;261;83;480.58;782;295;83;500.61;850;295;25938
224;13;SANTIAGO;LA PINTANA;LICEO MUNICIPAL EL ROBLE;HC - NOCTURNO;MUNICIPAL;23;351.09;538.5;270.0;23;347.35;589;210;23;354.83;509;226;20;395.10;574;237;4;388.75;462;328;32;504.53;739;297;32;525.34;842;297;24445
225;13;SANTIAGO;LA PINTANA;COLEGIO DE ADULTOS EL ALMENDRAL;HC - NOCTURNO;SUBVENC;3;449.00;481.0;387.0;3;500.00;565;444;3;398.00;471;330;2;505.50;508;503;1;407.00;407;407;4;464.50;533;386;4;476.25;564;386;24664
226;13;SANTIAGO;LA PINTANA;COLEGIO DE ADULTOS INSTITUTO HUMBOLDT;HC - NOCTURNO;SUBVENC;11;427.64;492.5;364.0;11;452.73;589;372;11;402.55;526;219;7;435.57;525;374;8;410.25;481;328;19;443.58;677;319;19;471.11;840;319;26063
227;13;SANTIAGO;LA PINTANA;COLEGIO IBEROAMERICANO - LA PINTANA;HC - NOCTURNO;SUBVENC;10;401.00;470.5;316.0;10;402.30;514;317;10;399.70;503;234;4;440.00;471;410;6;393.00;462;309;22;446.82;759;345;22;463.18;850;345;25114
228;13;SANTIAGO;LA PINTANA;COLEGIO TECNICO PROFESIONAL APRENDER;HC - NOCTURNO;SUBVENC;17;389.44;487.0;256.5;17;404.53;471;231;17;374.35;503;259;12;413.17;503;264;4;373.00;462;328;33;536.79;747;301;33;568.85;850;301;25082
229;13;SANTIAGO;LA REINA;COMPLEJO EDUCACIONAL LA REINA;HC - NOCTURNO;MUNICIPAL;18;394.67;511.0;272.5;18;406.67;526;215;18;382.67;531;282;13;430.85;535;264;8;374.38;490;261;38;509.87;790;325;38;547.24;850;325;9006
230;13;SANTIAGO;LAS CONDES;COLEGIO ANEXO SAN FRANCISCO DEL ALBA;HC - NOCTURNO;MUNICIPAL;30;412.47;620.0;278.0;30;426.30;669;226;30;398.63;592;234;14;445.71;553;286;20;380.30;504;224;35;449.80;622;327;35;464.03;725;327;8815
231;13;SANTIAGO;LAS CONDES;CENTRO EDUCACIONAL LIFE SUPPORT;HC - NOCTURNO;PAGADO;22;421.16;540.0;285.5;22;434.41;571;289;22;407.91;509;282;16;417.75;574;264;6;366.17;472;235;22;469.14;664;317;22;482.59;753;317;31047
232;13;SANTIAGO;LAS CONDES;COLEGIO CONCORDIA;HC - NOCTURNO;PAGADO;7;479.21;625.5;395.5;7;466.14;669;352;7;492.29;582;393;3;553.33;607;479;4;444.00;545;328;7;463.86;531;349;7;470.71;552;349;8883
233;13;SANTIAGO;LAS CONDES;COLEGIO PARTICULAR INSTITUTO DOCENCIA;HC - NOCTURNO;PAGADO;27;484.83;583.5;351.0;27;474.93;618;362;27;494.74;601;330;19;467.42;603;286;10;490.10;539;437;26;481.19;713;353;26;502.23;850;353;24832
234;13;SANTIAGO;LAS CONDES;COLEGIO SAN JUAN DE LAS CONDES;HC - NOCTURNO;PAGADO;8;491.94;631.0;372.5;8;491.88;625;352;8;492.00;637;353;6;432.67;545;307;3;399.67;629;261;8;572.13;745;452;8;615.88;850;452;24761
235;13;SANTIAGO;LO BARNECHEA;COLEGIO DE ADULT. FERMIN VIVACETA DE LO BARNECHEA;HC - NOCTURNO;MUNICIPAL;11;369.55;535.5;266.5;11;365.18;537;226;11;373.91;540;234;7;420.86;545;286;5;415.20;490;351;32;410.72;614;250;32;420.72;711;250;8839
236;13;SANTIAGO;LO ESPEJO;CENTRO EDUCACIONAL CARDENAL JOSE MARIA CARO;HC - NOCTURNO;MUNICIPAL;16;393.84;508.5;286.0;16;410.63;582;242;16;377.06;488;306;10;433.40;591;307;5;446.60;504;392;25;497.16;812;321;25;512.32;850;321;9690
237;13;SANTIAGO;LO ESPEJO;LICEO POLIVALENTE B-133;HC - NOCTURNO;MUNICIPAL;24;387.83;563.0;222.5;24;406.92;613;242;24;368.75;520;203;17;373.47;620;264;15;338.07;450;261;45;466.02;594;325;45;482.33;663;325;9697
238;13;SANTIAGO;LO ESPEJO;LICEO TTE. 2° FRANCISCO MERY AGUIRRE;HC - NOCTURNO;MUNICIPAL;21;375.05;496.0;222.0;21;375.81;554;210;21;374.29;461;226;19;383.05;587;237;4;367.00;392;309;24;526.83;711;351;24;585.71;850;351;9726
239;13;SANTIAGO;LO ESPEJO;COLEGIO CORAZONES DE JESUS;HC - NOCTURNO;SUBVENC;1;470.50;470.5;470.5;1;503.00;503;503;1;438.00;438;438;1;410.00;410;410;;;;;1;555.00;555;555;1;582;582;582;31332
240;13;SANTIAGO;LO ESPEJO;COMPLEJO EDUCACIONAL DE ADULTOS CALETA SUR;HC - NOCTURNO;SUBVENC;8;391.19;446.5;295.0;8;362.63;430;237;8;419.75;471;330;6;386.67;471;243;3;386.33;392;375;16;515.38;767;321;16;559.44;850;321;31048
241;13;SANTIAGO;LO PRADO;CENTRO EDUCACIONAL DE ADULTOS 425;HC - NOCTURNO;MUNICIPAL;17;395.24;534.5;266.5;17;400.59;560;274;17;389.88;509;259;16;441.19;624;264;4;390.00;549;285;25;492.56;729;351;25;573.72;850;351;10128
242;13;SANTIAGO;MACUL;"LICEO ""INSTITUTO DE EDUCACION DE ADULTOS MACUL""";HC - NOCTURNO;MUNICIPAL;29;434.59;593.0;238.0;29;442.45;633;242;29;426.72;564;234;21;443.19;574;264;9;414.67;595;224;37;456.57;761;327;37;477.46;850;327;25514
243;13;SANTIAGO;MACUL;COLEGIO POLIVALENTE DE ADULTOS ROCKET ;HC - NOCTURNO;SUBVENC;58;406.68;561.0;274.0;58;423.16;571;242;58;390.21;568;211;44;425.57;612;226;25;430.00;545;214;89;448.63;729;275;89;477.85;850;275;26225
244;13;SANTIAGO;MACUL;COLEGIO POLIVALENTE ROCKET COLLEGE;HC - NOCTURNO;SUBVENC;15;379.27;466.5;311.5;15;365.47;508;215;15;393.07;585;234;8;422.13;525;286;5;340.00;422;285;35;459.11;586;321;35;466.17;619;321;9172
245;13;SANTIAGO;MAIPU;ESCUELA BASICA MUNICIPAL GENERAL BERNARDO O'HIGGINS EX-274;HC - NOCTURNO;MUNICIPAL;37;385.97;534.5;271.5;37;378.08;560;237;37;393.86;549;219;19;411.42;553;307;27;377.74;490;261;58;486.97;703;321;58;553.67;850;321;9877
246;13;SANTIAGO;MAIPU;CENTRO DE EDUCACION DE ADULTOS BERNARDO O'HIGGINS DE MAIPU;HC - NOCTURNO;SUBVENC;73;400.74;566.5;254.0;73;403.79;618;237;73;397.68;557;219;44;431.98;616;220;50;405.36;510;198;113;458.42;753;289;113;468.19;825;289;26214
247;13;SANTIAGO;MAIPU;COLEGIO DE ADULTOS ALFRED NOBEL;HC - NOCTURNO;SUBVENC;10;405.50;490.0;283.5;10;416.90;503;237;10;394.10;515;226;7;446.71;558;307;4;351.75;462;285;14;494.43;731;323;14;531.64;850;323;25633
248;13;SANTIAGO;MAIPU;COLEGIO DE ADULTOS EDUCAP;HC - NOCTURNO;SUBVENC;26;378.69;488.0;270.0;26;380.42;520;242;26;376.96;488;188;19;381.68;497;243;7;344.86;407;261;36;494.78;709;319;36;513.64;805;319;26201
249;13;SANTIAGO;MAIPU;COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU;HC - NOCTURNO;SUBVENC;71;430.98;588.0;230.0;71;434.27;606;226;71;427.69;611;234;39;450.31;691;264;35;424.69;559;230;86;448.09;671;291;86;491.37;850;291;26371
250;13;SANTIAGO;MAIPU;COLEGIO DE ADULTOS PRESBITERIANO DE MAIPU;HC - NOCTURNO;SUBVENC;7;390.50;552.0;316.5;7;416.71;601;289;7;364.29;503;211;5;450.60;549;307;2;371.50;392;351;11;471.82;628;327;11;527.09;833;327;26085
251;13;SANTIAGO;MAIPU;COLEGIO ESCUELA JOSE MANSO DE VELASCO;HC - NOCTURNO;SUBVENC;22;392.43;533.5;283.0;22;391.23;571;237;22;393.64;531;226;14;429.86;600;264;11;366.36;545;230;39;445.10;713;319;39;465.69;850;319;9913
252;13;SANTIAGO;MAIPU;COLEGIO PART. DE ADULTOS SANTA MARIA DEL TRABAJO;HC - NOCTURNO;SUBVENC;65;410.35;548.0;295.0;65;412.62;576;237;65;408.08;564;259;40;449.90;587;286;32;384.69;580;214;81;459.84;721;275;81;490.37;850;275;25775
253;13;SANTIAGO;MAIPU;COLEGIO POLIVALENTE PATRICIO MEKIS;HC - NOCTURNO;SUBVENC;30;400.03;525.0;250.0;30;414.83;537;231;30;385.23;536;226;23;430.00;558;237;8;408.25;517;328;44;479.41;654;345;44;495.73;747;345;9917
254;13;SANTIAGO;MAIPU;COLEGIO SAN JUAN DIEGO DE GUADALUPE;HC - NOCTURNO;SUBVENC;12;385.25;454.5;266.5;12;401.58;484;237;12;368.92;461;211;11;418.00;570;307;2;383.50;392;375;22;478.45;699;333;22;514.91;850;333;26209
255;13;SANTIAGO;PEDRO AGUIRRE CERDA;LICEO CEIA PEDRO AGUIRRE CERDA;HC - NOCTURNO;MUNICIPAL;17;421.91;502.5;333.0;17;439.94;531;329;17;403.88;509;259;13;442.92;570;264;11;407.00;462;309;31;494.35;695;291;31;514.97;773;291;9747
256;13;SANTIAGO;PEDRO AGUIRRE CERDA;COLEGIO DE ADULTOS ANTONIO ACEVEDO;HC - NOCTURNO;SUBVENC;8;401.94;537.0;329.5;8;419.13;554;329;8;384.75;520;330;5;351.40;464;237;5;411.80;553;285;8;497.00;644;355;8;522.88;742;355;26143
257;13;SANTIAGO;PEDRO AGUIRRE CERDA;COLEGIO PROFESORA AIDA RAMOS DIAZ;HC - NOCTURNO;SUBVENC;9;393.22;526.5;302.0;9;404.89;582;242;9;381.56;471;282;7;458.86;562;387;3;401.00;472;309;12;479.75;707;323;12;515.5;850;323;9506
258;13;SANTIAGO;PEÑALOLEN;COLEGIO ALICURA;HC - NOCTURNO;MUNICIPAL;3;384.83;459.0;323.0;3;345.33;422;274;3;424.33;496;306;1;326.00;326;326;2;342.50;450;235;12;417.25;598;333;12;420.17;628;333;25247
259;13;SANTIAGO;PEÑALOLEN;CENTRO EDUC. FUND. PAULA JARAQUEMADA;HC - NOCTURNO;SUBVENC;34;408.46;566.0;297.5;34;424.06;589;274;34;392.85;589;234;16;442.69;628;307;21;428.86;637;214;54;485.35;713;353;54;506.54;838;353;24930
260;13;SANTIAGO;PEÑALOLEN;CENTRO EDUCACIONAL  AMERICO VESPUCIO;HC - NOCTURNO;SUBVENC;19;407.76;555.5;257.5;19;425.42;576;289;19;390.11;568;226;11;448.36;562;326;7;383.29;529;235;26;512.77;763;382;26;533.65;850;382;24700
261;13;SANTIAGO;PEÑALOLEN;COLEGIO ALTAMIRA ADULTOS;HC - NOCTURNO;SUBVENC;15;421.73;504.0;363.0;15;443.00;537;317;15;400.47;480;259;9;423.89;530;264;8;418.50;539;261;28;496.50;711;341;28;527.29;847;341;25723
262;13;SANTIAGO;PEÑALOLEN;COLEGIO DE ADULTOS ANTU-ANAY;HC - NOCTURNO;SUBVENC;26;398.85;610.5;237.0;26;394.65;639;215;26;403.04;663;259;17;412.76;549;237;18;385.56;567;261;39;632.59;820;335;39;675.44;850;335;26286
263;13;SANTIAGO;PEÑALOLEN;COLEGIO DE ADULTOS CLOTARIO BLEST RIFFO;HC - NOCTURNO;SUBVENC;3;297.50;321.0;278.0;3;273.33;289;257;3;321.67;353;282;2;359.00;359;359;1;309.00;309;309;;;;;;;;;26505
264;13;SANTIAGO;PEÑALOLEN;COLEGIO GENESIS 2005;HC - NOCTURNO;SUBVENC;12;379.50;569.5;283.0;12;419.92;594;340;12;339.08;545;219;4;473.25;595;387;6;389.17;563;309;20;466.45;636;357;20;469.6;654;357;26019
265;13;SANTIAGO;PROVIDENCIA;COLEGIO CASA DE ESTUDIO FUTURO LTDA.;HC - NOCTURNO;PAGADO;35;514.40;763.0;311.5;35;529.34;775;362;35;499.46;751;234;30;552.90;743;326;14;523.29;759;285;38;607.61;790;347;38;669.74;850;347;25054
266;13;SANTIAGO;PROVIDENCIA;INSTITUTO  NUEVO BILBAO;HC - NOCTURNO;PAGADO;72;456.16;646.0;290.0;72;456.69;685;242;72;455.63;624;306;43;480.00;726;286;33;439.27;663;224;72;499.53;745;339;72;520.57;850;339;26030
267;13;SANTIAGO;PROVIDENCIA;INSTITUTO SAN SEBASTIAN DE PROVIDENCIA;HC - NOCTURNO;PAGADO;183;445.19;592.5;288.0;183;450.23;705;220;183;440.16;614;219;125;471.71;659;237;81;411.04;587;235;192;452.92;675;299;192;470.17;805;299;24933
268;13;SANTIAGO;PROVIDENCIA;SOCIEDAD EDUCACIONAL INSTITUTO TABANCURA LTDA.;HC - NOCTURNO;PAGADO;200;467.34;681.0;274.0;200;475.76;705;220;200;458.93;701;219;125;484.62;696;237;97;439.31;637;230;173;421.49;822;242;173;442.84;850;242;24896
269;13;SANTIAGO;PROVIDENCIA;INSTITUTO SAN SEBASTIAN DE BELLAVISTA;HC - NOCTURNO;SUBVENC;12;444.42;567.0;356.5;12;457.08;594;329;12;431.75;540;306;11;456.91;583;286;3;368.67;490;224;15;447.27;555;301;15;477.87;652;301;26112
270;13;SANTIAGO;PROVIDENCIA;LICEO JOSE VICTORINO LASTARRIA A-45;HC - NOCTURNO;SUBVENC;43;513.08;690.0;304.0;43;527.14;786;317;43;499.02;675;219;34;540.35;766;326;23;478.91;633;261;47;495.02;664;359;47;513.47;754;359;8928
271;13;SANTIAGO;PUDAHUEL;ESCUELAS DEL CARIÑO ALBERT EINSTEIN;HC - NOCTURNO;MUNICIPAL;14;390.25;523.0;256.5;14;399.00;589;231;14;381.50;582;234;8;455.38;565;243;9;361.22;462;235;21;545.86;705;456;21;553.33;728;456;12778
272;13;SANTIAGO;PUDAHUEL;LICEO POLIV.DE ADULTOS  ALBERTO GALLEGUILLOS J.;HC - NOCTURNO;MUNICIPAL;35;407.61;515.5;310.5;35;433.74;543;274;35;381.49;488;234;20;410.70;530;326;18;390.67;534;208;48;455.67;721;339;48;462.15;796;339;10120
273;13;SANTIAGO;PUDAHUEL;COLEGIO DE ADULTOS EDUCAP;HC - NOCTURNO;SUBVENC;21;412.55;542.5;302.0;21;427.52;576;257;21;397.57;571;282;17;437.76;549;264;6;428.17;497;351;31;486.42;786;291;31;510.84;850;291;31044
274;13;SANTIAGO;PUDAHUEL;COLEGIO PADRE HURTADO DE PUDAHUEL;HC - NOCTURNO;SUBVENC;9;372.56;445.0;263.0;9;356.67;560;210;9;388.44;450;306;8;416.00;553;237;2;363.00;375;351;17;503.65;664;353;17;541.59;790;353;24969
275;13;SANTIAGO;PUDAHUEL;COLEGIO SAN LUIS BELTRAN;HC - NOCTURNO;SUBVENC;5;368.70;452.0;305.0;5;379.20;496;257;5;358.20;488;259;1;457.00;457;457;5;311.80;407;214;17;437.88;559;305;17;454.53;632;305;24843
276;13;SANTIAGO;QUILICURA;LICEO MUNICIPAL POETA VICENTE HUIDOBRO;HC - NOCTURNO;MUNICIPAL;28;369.38;522.0;231.5;28;375.71;594;231;28;363.04;488;226;24;397.42;595;220;14;378.29;497;203;73;501.73;711;283;73;518.22;788;283;25235
277;13;SANTIAGO;QUILICURA;CENTRO EDUCACIONAL DE ADULTOS CEDUCA;HC - NOCTURNO;SUBVENC;23;411.46;610.5;232.5;23;410.39;594;231;23;412.52;627;234;10;423.40;525;307;14;433.64;584;309;33;425.30;580;319;33;445.91;712;319;25978
278;13;SANTIAGO;QUILICURA;COLEGIO SAN ALBERTO HURTADO;HC - NOCTURNO;SUBVENC;14;403.82;639.5;268.0;14;409.00;594;289;14;398.64;685;219;6;432.83;565;237;10;420.30;650;224;39;475.44;693;333;39;496.08;814;333;26083
279;13;SANTIAGO;QUINTA NORMAL;LICEO POLIVALENTE GUILLERMO LABARCA H. A-78;HC - NOCTURNO;MUNICIPAL;17;408.59;538.0;248.0;17;403.88;554;237;17;413.29;545;259;14;417.93;562;243;7;368.14;510;224;41;512.85;725;331;41;558.51;850;331;9985
280;13;SANTIAGO;QUINTA NORMAL;CENTRO EDUCACIONAL SIMON BOLIVAR;HC - NOCTURNO;SUBVENC;24;413.54;582.5;299.5;24;429.83;625;289;24;397.25;540;234;14;415.64;503;286;15;432.27;539;261;24;468.75;642;309;24;509.29;785;309;10059
281;13;SANTIAGO;QUINTA NORMAL;COLEGIO DE ADULTOS ESCUELA DEL CARIÑO;HC - NOCTURNO;SUBVENC;8;415.38;508.5;266.0;8;403.38;514;226;8;427.38;540;306;7;448.86;641;264;1;529.00;529;529;10;478.80;765;277;10;499.2;850;277;26531
282;13;SANTIAGO;RECOLETA;LICEO DE ADULTOS JORGE ALESSANDRI RODRIGUEZ;HC - NOCTURNO;MUNICIPAL;108;396.29;557.5;224.5;108;401.43;639;215;108;391.15;582;188;79;420.48;624;237;47;395.57;549;235;171;520.20;747;339;171;532.02;799;339;8553
283;13;SANTIAGO;RECOLETA;COLEGIO POLIVALENTE ALEJANDRO FLORES;HC - NOCTURNO;SUBVENC;14;387.61;472.0;305.5;14;408.57;526;237;14;366.64;480;282;10;441.50;535;359;4;352.75;490;261;24;367.42;489;267;24;372.92;541;267;10313
284;13;SANTIAGO;RENCA;LICEO MUNICIPALIZADO FRANCISCO INFANTE ABBOT;HC - NOCTURNO;MUNICIPAL;13;417.46;508.5;267.0;13;430.69;531;204;13;404.23;503;282;12;401.50;562;197;3;434.67;462;392;32;442.03;662;305;32;500.5;850;305;10203
285;13;SANTIAGO;RENCA;COLEGIO DE ADULTOS LAURA VICUÑA DE RENCA ;HC - NOCTURNO;SUBVENC;30;391.43;545.5;234.0;30;401.00;589;231;30;381.87;560;226;26;410.23;620;226;6;389.50;504;230;63;486.19;784;252;63;517.02;850;252;26061
286;13;SANTIAGO;SAN JOAQUIN;CENTRO EDUC. MUNIC. HORACIO ARAVENA ANDAUR;HC - NOCTURNO;MUNICIPAL;10;393.75;474.0;266.5;10;389.40;422;274;10;398.10;526;259;4;462.75;497;420;9;378.33;481;230;17;515.94;699;380;17;606.47;850;380;9411
287;13;SANTIAGO;SAN JOAQUIN;CENTRO EDUCACIONAL PROVINCIA DE ÑUBLE;HC - NOCTURNO;MUNICIPAL;14;398.11;501.0;245.5;14;413.64;537;237;14;382.57;488;234;14;414.93;549;226;9;367.33;450;261;24;483.04;683;301;24;537.67;850;301;9430
288;13;SANTIAGO;SAN JOAQUIN;LICEO MUNICIPALIZADO SAN JOAQUIN (EX.476);HC - NOCTURNO;MUNICIPAL;18;382.97;526.0;234.0;18;382.44;531;242;18;383.50;568;226;12;393.00;471;231;9;425.78;529;351;22;463.91;638;335;22;492.5;773;335;9421
289;13;SANTIAGO;SAN JOAQUIN;LICEO SANTA MARIA EUFRASIA;HC - NOCTURNO;MUNICIPAL;19;351.66;487.0;230.5;19;334.63;549;237;19;368.68;450;219;18;361.00;457;243;10;350.40;450;285;49;554.22;709;359;49;555.18;724;359;11811
290;13;SANTIAGO;SAN JOAQUIN;COLEGIO DE ADULTOS CEIA LA CASTRINA;HC - NOCTURNO;SUBVENC;11;406.77;563.5;325.0;11;407.82;639;257;11;405.73;515;330;6;472.50;558;326;5;412.40;472;261;;;;;;;;;26032
