"REGION","PROV","COMUNA","UNIDAD_EDUCATIVA","RAMA_EDUCACIONAL","DEP","L_M_N","L_M_PROMEDIO","L_M_MAXIMO","L_M_MINIMO","L_N","L_PROMEDIO","L_MAXIMO","L_MINIMO","M_N","M_PROMEDIO","M_MAXIMO","M_MINIMO","H_CS_N","H_CS_PROMEDIO","H_CS_MAXIMO","H_CS_MINIMO","C_N","C_PROMEDIO","C_MAXIMO","C_MINIMO","NOTAS_N","NOTAS_PROMEDIO","NOTAS_MAXIMO","NOTAS_MINIMO","RANK_N","RANK_PROMEDIO","RANK_MAXIMO","RANK_MINIMO","RBD"
8,"ÑUBLE","SAN IGNACIO","LICEO POLITECNICO MARIA WARD","TECNICA Y SERVICIOS","SUBVENC",34,"424.34","589.0","266.0",34,"423.79",633,226,34,"424.88",545,259,25,"437.76",603,307,21,"422.57",534,224,36,"506.06",758,368,36,"522.69",850,368,3907
8,"ÑUBLE","SAN NICOLAS","LICEO SAN NICOLAS","TECNICA Y SERVICIOS","MUNICIPAL",13,"486.62","587.0","367.0",13,"474.31",560,381,13,"498.92",614,306,8,"451.13",558,231,8,"472.50",576,392,21,"543.19",707,427,21,"603.19",850,427,4140
8,"ÑUBLE","SAN NICOLAS","LICEO TECNICO PUENTE ÑUBLE","AGRICOLA","MUNICIPAL",5,"381.10","405.0","340.0",5,"341.40",407,242,5,"420.80",450,353,1,"399.00",399,399,3,"310.33",392,230,6,"426.33",545,354,6,"433",585,354,4141
8,"ÑUBLE","TREHUACO","LICEO POLIVALENTE REPUBLICA DEL PARAGUAY","INDUSTRIAL","MUNICIPAL",9,"384.56","470.5","299.5",9,"391.11",491,317,9,"378.00",540,282,3,"433.33",491,399,7,"389.57",462,285,9,"560.44",678,429,9,"650.56",850,429,31128
8,"ÑUBLE","TREHUACO","LICEO POLIVALENTE REPUBLICA DEL PARAGUAY","COMERCIAL","MUNICIPAL",15,"417.33","542.5","299.5",15,"400.73",554,317,15,"433.93",617,259,13,"382.00",508,286,10,"368.40",504,230,16,"577.13",733,466,16,"596.38",797,466,31128
8,"ÑUBLE","YUNGAY","LICEO YUNGAY","COMERCIAL","MUNICIPAL",17,"434.88","515.0","357.0",17,"440.82",526,340,17,"428.94",553,306,9,"456.56",583,243,9,"400.33",517,309,18,"622.72",735,482,18,"632.83",794,482,3940
8,"ÑUBLE","YUNGAY","LICEO YUNGAY","INDUSTRIAL","MUNICIPAL",14,"406.68","534.0","261.5",14,"410.14",565,242,14,"403.21",557,234,13,"397.38",535,243,8,"450.25",490,351,15,"520.13",674,382,15,"538.73",786,382,3940
8,"BIOBIO","LOS ANGELES","LICEO AGRICOLA Y FORESTAL EL HUERTON A-62","AGRICOLA","MUNICIPAL",36,"426.17","562.0","283.0",36,"424.58",531,257,36,"427.75",604,226,23,"438.74",587,264,28,"419.25",553,285,63,"502.73",707,372,63,"543.38",850,372,4287
8,"BIOBIO","LOS ANGELES","LICEO COM. DIEGO PORTALES PALAZUELO (EX.B-64)","COMERCIAL","MUNICIPAL",4,"449.38","502.0","347.5",4,"485.00",554,389,4,"413.75",461,306,4,"487.75",603,326,2,"353.50",422,285,7,"554.86",699,437,7,"569.43",751,437,4162
8,"BIOBIO","LOS ANGELES","LICEO COM. DIEGO PORTALES PALAZUELO (EX.B-64)","COMERCIAL","MUNICIPAL",222,"458.13","641.5","286.0",222,"462.23",669,242,222,"454.02",637,282,142,"458.84",650,237,127,"425.22",580,224,249,"519.57",805,356,249,"534.17",850,356,4162
8,"BIOBIO","LOS ANGELES","LICEO IND. SAMUEL VIVANCO PARADA A-65","INDUSTRIAL","MUNICIPAL",3,"417.33","478.5","352.5",3,"409.67",496,352,3,"425.00",461,353,2,"445.50",471,420,2,"436.00",497,375,9,"442.00",541,368,9,"442.56",546,368,4165
8,"BIOBIO","LOS ANGELES","LICEO IND. SAMUEL VIVANCO PARADA A-65","INDUSTRIAL","MUNICIPAL",98,"404.33","548.0","235.5",98,"403.34",589,210,98,"405.32",634,196,65,"436.78",620,264,68,"392.96",534,224,131,"505.74",743,376,131,"517.87",838,376,4165
8,"BIOBIO","LOS ANGELES","LICEO TECNICO JUANITA FERNANDEZ SOLAR (EX.B-63)","INDUSTRIAL","MUNICIPAL",38,"393.46","544.0","262.0",38,"391.34",543,237,38,"395.58",545,196,31,"399.16",530,220,36,"398.53",545,230,50,"501.14",666,376,50,"528.68",850,376,4166
8,"BIOBIO","LOS ANGELES","LICEO TECNICO JUANITA FERNANDEZ SOLAR (EX.B-63)","TECNICA Y SERVICIOS","MUNICIPAL",108,"413.66","573.0","245.5",108,"409.22",582,199,108,"418.09",564,226,61,"387.72",514,237,91,"412.08",559,230,138,"532.51",747,403,138,"550.08",850,403,4166
8,"BIOBIO","LOS ANGELES","CENTRO EDUCACIONAL ADVENTISTA DE LOS ANGELES","COMERCIAL","SUBVENC",36,"431.31","572.5","305.5",36,"417.94",571,204,36,"444.67",574,282,27,"442.52",565,231,18,"409.28",529,261,41,"472.12",670,348,41,"495.1",824,348,4277
8,"BIOBIO","LOS ANGELES","CENTRO EDUCACIONAL ADVENTISTA DE LOS ANGELES","INDUSTRIAL","SUBVENC",61,"449.28","612.0","288.0",61,"442.33",653,289,61,"456.23",614,259,16,"481.63",558,374,52,"448.65",595,203,68,"488.68",745,339,68,"509.46",850,339,4277
8,"BIOBIO","LOS ANGELES","CENTRO INT. DE ED. TECNOLOGICA CURAMAVIDA","INDUSTRIAL","SUBVENC",12,"466.83","567.0","404.5",12,"452.17",537,317,12,"481.50",597,393,9,"479.56",558,374,7,"452.29",510,351,14,"515.36",617,395,14,"545.5",700,395,18177
8,"BIOBIO","LOS ANGELES","COLEGIO DON ORIONE","INDUSTRIAL","SUBVENC",95,"420.93","548.5","228.5",95,"422.61",594,226,95,"419.24",568,203,74,"456.30",591,264,58,"426.22",571,235,114,"483.09",715,337,114,"500.9",818,337,12005
8,"BIOBIO","LOS ANGELES","COLEGIO DON ORIONE","COMERCIAL","SUBVENC",36,"429.26","530.5","298.0",36,"442.11",606,317,36,"416.42",515,219,29,"433.83",583,286,21,"393.29",490,230,46,"502.04",756,354,46,"537.11",850,354,12005
8,"BIOBIO","LOS ANGELES","COLEGIO SAN LORENZO","TECNICA Y SERVICIOS","SUBVENC",12,"375.13","464.0","261.5",12,"375.75",503,274,12,"374.50",450,234,11,"356.36",457,231,NA,"",NA,NA,19,"445.05",591,329,19,"474.42",832,329,18090
8,"BIOBIO","LOS ANGELES","LICEO COM. PARTICULAR CAMILO HENRIQUEZ","COMERCIAL","SUBVENC",27,"416.43","525.0","219.5",27,"422.37",543,220,27,"410.48",536,219,18,"437.89",565,243,14,"375.07",472,261,45,"553.40",747,331,45,"579.2",839,331,4160
8,"BIOBIO","LOS ANGELES","LICEO PARTICULAR CARLOS CONDELL","INDUSTRIAL","SUBVENC",6,"376.42","431.5","309.5",6,"369.83",438,289,6,"383.00",438,306,2,"454.50",479,430,4,"383.00",422,328,12,"454.08",550,352,12,"481.5",646,352,4270
8,"BIOBIO","LOS ANGELES","LICEO PARTICULAR CARLOS CONDELL","TECNICA Y SERVICIOS","SUBVENC",9,"350.50","445.5","283.0",9,"340.44",430,242,9,"360.56",461,226,8,"359.50",471,307,3,"393.33",437,351,21,"491.10",666,362,21,"500.81",727,362,4270
8,"BIOBIO","CABRERO","LICEO MANUEL ARISTIDES ZAÑARTU ZAÑARTU (EX.B-79)","INDUSTRIAL","MUNICIPAL",20,"384.70","484.5","262.0",20,"387.25",560,242,20,"382.15",531,226,16,"372.38",479,237,4,"422.75",472,375,27,"534.11",737,403,27,"544.04",802,403,4289
8,"BIOBIO","CABRERO","LICEO MANUEL ARISTIDES ZAÑARTU ZAÑARTU (EX.B-79)","AGRICOLA","MUNICIPAL",9,"392.44","462.5","334.0",9,"375.44",430,305,9,"409.44",509,306,9,"390.33",479,307,NA,"",NA,NA,9,"510.33",668,427,9,"518.22",711,427,4289
8,"BIOBIO","CABRERO","LICEO POLITEC. GRAL. OSCAR BONILLA BRADANOV A-71","INDUSTRIAL","MUNICIPAL",34,"409.50","546.5","297.5",34,"396.29",543,242,34,"422.71",579,306,19,"396.16",503,243,19,"394.89",462,214,42,"546.26",725,405,42,"571.36",829,405,4288
8,"BIOBIO","CABRERO","LICEO POLITEC. GRAL. OSCAR BONILLA BRADANOV A-71","COMERCIAL","MUNICIPAL",43,"404.13","560.0","290.0",43,"400.67",514,237,43,"407.58",624,259,24,"399.71",553,243,26,"382.73",545,230,55,"552.02",749,401,55,"565.75",838,401,4288
8,"BIOBIO","LAJA","LICEO POLITECNICO HEROES DE LA CONCEPCION A-66","INDUSTRIAL","MUNICIPAL",39,"383.38","477.5","265.5",39,"355.87",484,231,39,"410.90",526,226,36,"390.17",508,307,7,"393.57",490,328,53,"548.17",770,395,53,"598.53",850,395,4483
8,"BIOBIO","LAJA","LICEO POLITECNICO HEROES DE LA CONCEPCION A-66","COMERCIAL","MUNICIPAL",24,"371.60","487.0","269.5",24,"349.04",471,242,24,"394.17",503,234,17,"349.00",440,243,8,"384.88",481,309,33,"529.42",678,391,33,"569.67",824,391,4483
8,"BIOBIO","LAJA","L.P.HNAS. MAESTRAS DE LA SANTA CRUZ","TECNICA Y SERVICIOS","SUBVENC",32,"396.11","582.0","281.5",32,"388.06",633,237,32,"404.16",579,234,17,"420.82",574,326,23,"379.52",504,235,37,"545.00",762,331,37,"585.81",850,331,12037
8,"BIOBIO","MULCHEN","LICEO CRISOL","INDUSTRIAL","MUNICIPAL",7,"352.07","419.0","270.0",7,"360.57",464,289,7,"343.57",461,211,4,"409.00",491,359,3,"363.67",407,309,13,"523.38",715,397,13,"579.08",850,397,4408
8,"BIOBIO","MULCHEN","LICEO NUEVO MUNDO","COMERCIAL","MUNICIPAL",13,"364.12","444.0","289.5",13,"339.62",438,226,13,"388.62",471,306,8,"328.38",374,264,4,"340.75",375,309,16,"501.50",593,368,16,"524.56",685,368,17790
8,"BIOBIO","MULCHEN","LICEO PROFESOR MIGUEL ANGEL CERDA LEIVA (EX.B-69)","AGRICOLA","MUNICIPAL",1,"503.00","503.0","503.0",1,"503.00",503,503,1,"503.00",503,503,NA,"",NA,NA,1,"450.00",450,450,2,"636.50",676,597,2,"850",850,850,4404
8,"BIOBIO","NACIMIENTO","LICEO DE NACIMIENTO C-68","INDUSTRIAL","MUNICIPAL",49,"414.19","574.0","299.5",49,"395.27",576,274,49,"433.12",663,259,26,"399.58",525,264,19,"410.26",616,261,52,"534.38",749,395,52,"561.15",850,395,4451
8,"BIOBIO","NACIMIENTO","LICEO DE NACIMIENTO C-68","AGRICOLA","MUNICIPAL",7,"432.36","515.5","341.0",7,"421.29",508,329,7,"443.43",540,353,8,"442.25",558,264,NA,"",NA,NA,11,"499.09",639,360,11,"565.55",850,360,4451
8,"BIOBIO","NEGRETE","LICEO LA FRONTERA C-95","INDUSTRIAL","MUNICIPAL",7,"426.50","476.0","395.0",7,"442.86",491,381,7,"410.14",461,330,5,"409.40",503,307,2,"346.00",407,285,7,"499.57",670,401,7,"508.71",714,401,4446
8,"BIOBIO","NEGRETE","LICEO AGRICOLA DE NEGRETE","AGRICOLA","SUBVENC",9,"409.72","524.0","293.0",9,"430.33",508,352,9,"389.11",545,234,6,"477.83",595,374,7,"435.29",567,309,31,"521.87",697,389,31,"572.81",850,389,17643
8,"BIOBIO","QUILLECO","LICEO FCO. BASCUÑAN GUERRERO (EX.C-78)","COMERCIAL","MUNICIPAL",13,"455.81","558.0","317.5",13,"450.15",576,242,13,"461.46",540,374,9,"431.22",514,237,12,"433.50",559,351,21,"543.00",699,427,21,"557.67",787,427,4331
8,"BIOBIO","SANTA BARBARA","ESCUELA GRANJA LOS MAYOS","AGRICOLA","SUBVENC",22,"375.68","454.5","254.0",22,"397.14",484,226,22,"354.23",461,234,11,"449.82",525,237,14,"376.43",472,230,30,"505.33",637,305,30,"539.4",801,305,12059
8,"BIOBIO","YUMBEL","LICEO TEC. PROF. GONZALO GUGLIELMI M","AGRICOLA","MUNICIPAL",5,"369.50","422.0","315.5",5,"342.40",430,257,5,"396.60",515,282,4,"412.50",497,359,5,"379.20",472,261,10,"450.40",517,382,10,"481.2",641,382,4507
8,"BIOBIO","YUMBEL","LICEO TEC. PROF. GONZALO GUGLIELMI M","INDUSTRIAL","MUNICIPAL",13,"438.88","581.5","362.0",13,"427.92",571,274,13,"449.85",592,330,5,"443.20",574,359,9,"434.22",545,328,16,"547.88",741,425,16,"598.06",850,425,4507
8,"BIOBIO","ALTO BIO-BIO","LICEO TECNICO RALCO","TECNICA Y SERVICIOS","MUNICIPAL",17,"365.03","459.0","288.0",17,"347.00",459,242,17,"383.06",496,259,14,"359.57",479,237,8,"351.63",422,285,26,"548.58",731,413,26,"584.85",850,413,18037
8,"CONCEPCION","CONCEPCION","LICEO COM. ENRIQUE OYARZUN MONDACA A-30","COMERCIAL","MUNICIPAL",281,"481.91","693.0","305.0",281,"475.65",762,237,281,"488.16",741,234,168,"472.52",822,237,182,"445.31",686,235,300,"571.42",774,382,300,"583.63",850,382,4534
8,"CONCEPCION","CONCEPCION","LICEO COM. FEMENINO DE CONCEPCION (EX.A-32)","COMERCIAL","MUNICIPAL",193,"463.23","662.0","293.5",193,"454.89",705,237,193,"471.58",663,282,117,"441.91",646,226,138,"428.72",647,235,201,"564.58",795,337,201,"575.49",850,337,4536
8,"CONCEPCION","CONCEPCION","LICEO INDUSTRIAL DE CONCEPCION A-31","INDUSTRIAL","MUNICIPAL",135,"419.00","569.5","278.0",135,"410.88",582,226,135,"427.11",582,259,71,"439.63",583,226,89,"415.76",553,261,151,"506.09",731,350,151,"520.86",850,350,4535
8,"CONCEPCION","CONCEPCION","LICEO LORENZO ARENAS OLIVO  B-36","COMERCIAL","MUNICIPAL",6,"374.33","448.0","275.5",6,"366.00",471,305,6,"382.67",488,234,5,"383.80",519,286,3,"330.67",422,285,7,"500.43",609,419,7,"568.57",807,419,4559
8,"CONCEPCION","CONCEPCION","LICEO TECNICO A-29","TECNICA Y SERVICIOS","MUNICIPAL",102,"417.10","631.0","245.5",102,"434.12",613,257,102,"400.08",668,226,70,"430.94",579,243,61,"405.28",571,230,135,"493.34",766,341,135,"510.27",850,341,4533
8,"CONCEPCION","CONCEPCION","COLEGIO ALERCE","INDUSTRIAL","SUBVENC",15,"452.53","543.0","346.5",15,"425.93",560,329,15,"479.13",557,330,11,"398.73",471,307,10,"444.40",553,351,18,"520.72",693,385,18,"557.78",850,385,11709
8,"CONCEPCION","CONCEPCION","COLEGIO ALERCE","TECNICA Y SERVICIOS","SUBVENC",10,"375.75","456.0","278.0",10,"369.30",438,274,10,"382.20",496,282,9,"379.00",479,326,5,"383.40",437,285,11,"505.09",601,413,11,"513.55",630,413,11709
8,"CONCEPCION","CONCEPCION","COLEGIO TECNICO PROFESIONAL LOS ACACIOS","INDUSTRIAL","SUBVENC",49,"473.21","667.5","377.5",49,"456.96",646,329,49,"489.47",734,353,29,"467.97",574,343,33,"471.30",751,309,54,"530.15",713,389,54,"540.78",769,389,17635
8,"CONCEPCION","CONCEPCION","COLEGIO TECNICO PROFESIONAL LOS ACACIOS","TECNICA Y SERVICIOS","SUBVENC",32,"443.05","600.5","343.5",32,"450.97",633,289,32,"435.13",589,259,21,"451.57",595,307,21,"422.62",605,309,36,"547.14",758,423,36,"578.42",850,423,17635
8,"CONCEPCION","CONCEPCION","ESCUELA INDUSTRIAL SALESIANA SAN JOSE","INDUSTRIAL","SUBVENC",128,"505.09","651.0","334.0",128,"485.48",685,317,128,"524.70",648,306,63,"515.59",717,359,99,"490.52",613,328,130,"522.36",752,382,130,"532.55",850,382,17750
8,"CONCEPCION","CONCEPCION","LICEO CAUPOLICAN (EX.CORESOL)","AGRICOLA","SUBVENC",7,"381.57","542.5","294.0",7,"412.00",565,329,7,"351.14",520,226,5,"412.00",491,359,3,"351.33",375,328,9,"545.56",676,454,9,"590.44",850,454,17841
8,"CONCEPCION","CONCEPCION","LICEO CAUPOLICAN (EX.CORESOL)","INDUSTRIAL","SUBVENC",17,"360.03","450.5","275.5",17,"347.29",464,231,17,"372.76",503,234,14,"355.79",535,237,7,"375.86",437,285,22,"476.64",625,378,22,"500.68",770,378,17841
8,"CONCEPCION","CONCEPCION","LICEO TECNICO PROF. DE ADULTOS DEL BIOBIO","AGRICOLA","SUBVENC",4,"340.38","387.5","234.0",4,"312.50",422,242,4,"368.25",471,211,4,"304.75",359,237,4,"318.25",351,285,5,"562.80",660,462,5,"584.6",708,462,31104
8,"CONCEPCION","CONCEPCION","LICEO TECNICO PROF. DE ADULTOS DEL BIOBIO","INDUSTRIAL","SUBVENC",12,"341.79","408.5","271.5",12,"322.67",438,257,12,"360.92",488,226,10,"349.80",595,191,9,"364.44",450,230,10,"490.00",539,433,10,"493.8",550,433,31104
8,"CONCEPCION","CONCEPCION","LICEO TECNICO PROFESIONAL JORGE SANCHEZ UGARTE","COMERCIAL","SUBVENC",56,"522.84","631.5","305.0",56,"512.18",695,257,56,"533.50",656,353,33,"519.94",628,387,39,"497.41",677,309,57,"553.58",721,382,57,"571.74",810,382,4672
8,"CONCEPCION","CONCEPCION","LICEO TECNICO PROFESIONAL JORGE SANCHEZ UGARTE","INDUSTRIAL","SUBVENC",18,"497.36","608.0","388.5",18,"475.11",565,352,18,"519.61",651,425,9,"473.00",616,343,15,"518.87",613,375,22,"497.14",623,378,22,"517.82",738,378,4672
8,"CONCEPCION","CORONEL","ESCUELA DE ADULTOS ANTONIO SANCHEZ ARANDA","INDUSTRIAL","MUNICIPAL",3,"338.50","431.5","262.0",3,"347.33",438,242,3,"329.67",425,282,3,"401.33",430,387,NA,"",NA,NA,3,"520.33",601,478,3,"527.67",623,478,4978
8,"CONCEPCION","CORONEL","LICEO COM. ANDRES BELLO LOPEZ DE CORONEL B-43","COMERCIAL","MUNICIPAL",117,"418.12","577.5","222.0",117,"426.68",646,210,117,"409.55",579,234,78,"428.41",650,307,80,"418.04",598,261,134,"531.72",788,335,134,"547.95",850,335,4977
8,"CONCEPCION","CORONEL","LICEO IND. FUNDACION FEDERICO SCHWAGER ( EX. B-42 )","INDUSTRIAL","MUNICIPAL",18,"373.47","501.0","225.0",18,"345.33",471,231,18,"401.61",531,219,11,"374.64",558,264,9,"367.67",490,309,24,"484.38",580,370,24,"490.92",626,370,4975
8,"CONCEPCION","CORONEL","LICEO YOBILO A-82","COMERCIAL","MUNICIPAL",20,"416.50","533.5","303.0",20,"431.00",531,289,20,"402.00",536,234,7,"343.86",420,237,18,"394.50",504,261,23,"511.30",760,391,23,"527.17",850,391,4983
8,"CONCEPCION","CORONEL","LICEO YOBILO A-82","TECNICA Y SERVICIOS","MUNICIPAL",10,"377.40","478.5","268.5",10,"390.20",484,231,10,"364.60",480,259,7,"371.43",449,326,6,"357.33",407,309,14,"494.50",617,403,14,"535.79",770,403,4983
8,"CONCEPCION","CORONEL","LICEO YOBILO A-82","AGRICOLA","MUNICIPAL",2,"330.75","356.0","305.5",2,"289.50",305,274,2,"372.00",438,306,1,"387.00",387,387,1,"375.00",375,375,3,"430.00",448,419,3,"442.33",485,419,4983
8,"CONCEPCION","CORONEL","LICEO INDUSTRIAL METODISTA CORONEL","INDUSTRIAL","SUBVENC",134,"434.72","554.0","309.5",134,"419.86",606,242,134,"449.59",574,282,109,"417.43",616,231,95,"420.91",553,261,158,"455.82",676,313,158,"475.23",806,313,12033
8,"CONCEPCION","CORONEL","LICEO TECNICO PROFESIONAL DE LA MADERA","AGRICOLA","SUBVENC",22,"426.39","526.0","290.0",22,"432.05",531,274,22,"420.73",526,306,17,"414.82",549,220,9,"387.00",504,309,30,"472.33",654,364,30,"493.9",779,364,17818
8,"CONCEPCION","CORONEL","LICEO TECNICO PROFESIONAL DE LA MADERA","COMERCIAL","SUBVENC",46,"432.85","599.0","286.5",46,"432.65",582,220,46,"433.04",627,226,25,"428.32",637,237,28,"394.25",534,224,50,"536.32",699,389,50,"568.4",820,389,17818
8,"CONCEPCION","CHIGUAYANTE","LICEO CHIGUAYANTE B-37","COMERCIAL","MUNICIPAL",16,"380.34","476.0","293.5",16,"386.69",543,257,16,"374.00",488,234,11,"381.82",449,231,10,"347.50",407,230,17,"515.35",609,421,17,"613.53",850,421,4560
8,"CONCEPCION","CHIGUAYANTE","LICEO CHIGUAYANTE B-37","INDUSTRIAL","MUNICIPAL",14,"395.36","537.0","242.5",14,"406.21",571,226,14,"384.50",509,219,13,"412.46",519,307,7,"380.29",472,309,16,"516.69",593,407,16,"555",697,407,4560
8,"CONCEPCION","FLORIDA","LICEO LUIS DE ALAVA (EX.C-83)","COMERCIAL","MUNICIPAL",12,"429.71","528.0","352.0",12,"438.50",560,340,12,"420.92",526,306,3,"438.00",464,420,4,"392.75",481,261,15,"501.27",727,411,15,"509.2",802,411,4870
8,"CONCEPCION","HUALQUI","LICEO SAN JUAN BAUTISTA DE HUALQUI (EX. C-41)","COMERCIAL","MUNICIPAL",33,"423.97","560.5","311.5",33,"406.91",526,305,33,"441.03",601,282,25,"435.72",535,307,9,"401.56",504,309,37,"593.41",739,411,37,"618.11",843,411,4897
8,"CONCEPCION","LOTA","LICEO CARLOS COUSIÑO GOYENECHEA A-45","INDUSTRIAL","MUNICIPAL",15,"409.43","555.0","257.5",15,"406.93",531,242,15,"411.93",579,226,10,"365.00",464,237,8,"419.13",490,351,17,"538.41",799,439,17,"579.71",850,439,4951
8,"CONCEPCION","LOTA","LICEO COMERCIAL PDTE. FREI MONTALVA (EX.C-47)","COMERCIAL","MUNICIPAL",58,"383.91","488.0","282.0",58,"383.71",526,242,58,"384.10",574,234,28,"380.14",539,237,29,"376.17",524,235,73,"510.59",709,407,73,"533.07",850,407,4949
8,"CONCEPCION","LOTA","LICEO POLITECNICO ROSAURO SANTANA RIOS  (EX. A-46)","INDUSTRIAL","MUNICIPAL",30,"388.20","533.5","250.5",30,"385.30",531,242,30,"391.10",536,234,22,"379.50",530,243,13,"389.15",504,230,42,"492.40",772,354,42,"512.52",850,354,4948
8,"CONCEPCION","LOTA","LICEO POLITECNICO ROSAURO SANTANA RIOS  (EX. A-46)","TECNICA Y SERVICIOS","MUNICIPAL",6,"333.33","383.0","271.5",6,"324.33",407,237,6,"342.33",461,226,2,"315.00",410,220,6,"389.67",450,309,10,"469.30",591,272,10,"518.4",767,272,4948
8,"CONCEPCION","PENCO","LICEO PENCOPOLITANO B-40","TECNICA Y SERVICIOS","MUNICIPAL",14,"388.68","522.5","346.0",14,"395.36",514,317,14,"382.00",531,306,13,"406.38",514,286,1,"407.00",407,407,15,"527.87",597,462,15,"533.87",618,462,4805
8,"CONCEPCION","PENCO","LICEO PENCOPOLITANO B-40","MARITIMA","MUNICIPAL",13,"394.00","516.0","278.0",13,"380.15",464,274,13,"407.85",568,282,9,"436.56",508,326,4,"402.25",450,375,17,"520.12",658,415,17,"553.94",827,415,4805
8,"CONCEPCION","PENCO","LICEO RIOS DE CHILE","COMERCIAL","MUNICIPAL",21,"433.50","542.0","262.0",21,"436.00",560,242,21,"431.00",553,282,18,"442.61",579,264,16,"419.06",504,261,24,"522.17",652,391,24,"588.17",850,391,17782
8,"CONCEPCION","SAN PEDRO DE LA PAZ","LICEO MAURICIO HOCHSCHILD DEL CEAT","INDUSTRIAL","SUBVENC",150,"492.57","664.5","361.0",150,"481.17",661,242,150,"503.97",668,330,97,"494.57",664,326,104,"494.79",633,285,161,"535.37",725,382,161,"549.71",837,382,12062
8,"CONCEPCION","SAN PEDRO DE LA PAZ","LICEO PARTICULAR H.C. LOS ANDES","COMERCIAL","SUBVENC",2,"462.00","525.0","399.0",2,"471.50",554,389,2,"452.50",496,409,2,"463.50",497,430,NA,"",NA,NA,2,"474.00",527,421,2,"477.5",534,421,11706
8,"CONCEPCION","SANTA JUANA","LICEO NUEVA ZELANDIA (EX.C-48)","AGRICOLA","MUNICIPAL",33,"397.77","493.0","304.0",33,"370.73",477,215,33,"424.82",549,306,15,"409.80",519,307,25,"365.52",510,285,40,"484.48",584,409,40,"522.18",778,409,4925
8,"CONCEPCION","TALCAHUANO","CENTRO EDUC. INTEG. ADULTOS LAS AMERICAS E-1217","INDUSTRIAL","MUNICIPAL",5,"333.30","377.0","300.0",5,"300.20",372,226,5,"366.40",425,306,5,"352.80",410,326,NA,"",NA,NA,10,"497.70",639,423,10,"503.9",674,423,11417
8,"CONCEPCION","TALCAHUANO","LICEO COMERCIAL B-22","COMERCIAL","MUNICIPAL",189,"423.73","607.0","262.0",189,"422.48",646,220,189,"424.98",601,234,119,"432.14",607,243,118,"398.84",553,230,228,"522.82",784,341,228,"544.59",850,341,4707
8,"CONCEPCION","TALCAHUANO","LICEO INDUSTRIAL DE LA CONSTRUC. H.V.L. B-24","INDUSTRIAL","MUNICIPAL",69,"477.84","590.5","297.5",69,"463.23",594,289,69,"492.45",594,306,32,"493.69",616,286,53,"451.72",571,309,79,"493.91",672,358,79,"510.58",768,358,4700
8,"CONCEPCION","TALCAHUANO","LICEO INDUSTRIAL DE LA CONSTRUC. H.V.L. B-24","AGRICOLA","MUNICIPAL",3,"443.67","463.0","406.0",3,"414.67",444,362,3,"472.67",488,450,1,"464.00",464,464,4,"414.75",517,375,4,"417.00",480,364,4,"417",480,364,4700
8,"CONCEPCION","TALCAHUANO","LICEO INDUSTRIAL JUAN ANTONIO RIOS M. A-23","INDUSTRIAL","MUNICIPAL",40,"406.79","576.5","283.5",40,"392.58",589,199,40,"421.00",564,282,18,"445.67",616,226,26,"419.04",559,219,50,"526.82",682,348,50,"564.24",813,348,4703
8,"CONCEPCION","TALCAHUANO","LICEO INDUSTRIAL JUAN ANTONIO RIOS M. A-23 (NOCT.)","INDUSTRIAL","MUNICIPAL",2,"381.50","434.0","329.0",2,"379.50",407,352,2,"383.50",461,306,1,"420.00",420,420,1,"450.00",450,450,3,"486.00",556,399,3,"488.67",564,399,4703
8,"CONCEPCION","TALCAHUANO","LICEO LAS SALINAS B-26","MARITIMA","MUNICIPAL",5,"416.20","524.0","359.5",5,"416.80",477,389,5,"415.60",571,330,3,"486.00",508,471,3,"373.33",534,235,8,"504.38",566,433,8,"506.13",574,433,4708
8,"CONCEPCION","TALCAHUANO","LICEO TECNICO TALCAHUANO C-25","TECNICA Y SERVICIOS","MUNICIPAL",50,"392.38","520.0","230.0",50,"400.12",554,231,50,"384.64",536,203,23,"394.04",525,286,29,"369.55",497,235,79,"531.57",725,399,79,"548.8",826,399,4709
8,"CONCEPCION","TALCAHUANO","LICEO TECNICO PROFESIONAL ESPIRITU SANTO","COMERCIAL","SUBVENC",31,"548.65","687.5","427.5",31,"535.32",669,340,31,"561.97",706,488,25,"516.16",664,343,23,"514.57",669,351,31,"632.03",782,491,31,"659.55",850,491,17931
8,"CONCEPCION","TOME","LICEO COMERCIAL DE TOME (EX.C-20)","TECNICA Y SERVICIOS","MUNICIPAL",13,"387.92","564.5","292.0",13,"391.62",565,231,13,"384.23",564,234,6,"423.17",457,374,9,"412.11",517,328,15,"509.00",629,366,15,"526.93",726,366,4825
8,"CONCEPCION","TOME","LICEO COMERCIAL DE TOME (EX.C-20)","COMERCIAL","MUNICIPAL",97,"427.46","631.5","271.5",97,"428.66",582,237,97,"426.27",681,234,52,"455.29",637,286,77,"414.34",571,219,106,"563.83",784,391,106,"581.94",850,391,4825
8,"CONCEPCION","TOME","LICEO INDUSTRIAL DE TOME (EX.B-19)","INDUSTRIAL","MUNICIPAL",97,"453.38","606.5","265.5",97,"441.08",601,274,97,"465.67",637,226,64,"445.78",659,286,57,"438.79",640,285,120,"523.54",739,378,120,"536.97",838,378,4824
