ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
97;2;ANTOFAGASTA;ANTOFAGASTA;LICEO INDUSTRIAL EULOGIO GORDO MONEO ;INDUSTRIAL;MUNICIPAL;118;428.67;605.0;238.0;118;427.10;669;237;118;430.23;597;226;48;454.06;637;231;83;415.42;626;261;184;546.84;774;372;184;563.28;850;372;279
98;2;ANTOFAGASTA;ANTOFAGASTA;LICEO LA PORTADA A-22 ;INDUSTRIAL;MUNICIPAL;9;407.39;464.0;368.0;9;422.44;503;340;9;392.33;480;306;5;440.60;514;343;4;403.75;490;375;11;518.55;656;435;11;566.55;837;435;286
99;2;ANTOFAGASTA;ANTOFAGASTA;LICEO LA PORTADA A-22 ;TECNICA Y SERVICIOS;MUNICIPAL;28;390.16;622.5;227.0;28;380.00;625;220;28;400.32;620;234;19;381.84;574;231;17;351.65;472;230;40;506.83;729;407;40;531.38;850;407;286
100;2;ANTOFAGASTA;ANTOFAGASTA;LICEO MAYOR GENERAL OSCAR BONILLA BRAD.;INDUSTRIAL;MUNICIPAL;17;398.03;508.0;214.5;17;386.71;496;210;17;409.35;520;219;7;387.43;430;307;18;410.28;545;261;29;493.79;670;393;29;535.97;850;393;10968
101;2;ANTOFAGASTA;ANTOFAGASTA;LICEO POLITECNICO LOS ARENALES;TECNICA Y SERVICIOS;MUNICIPAL;12;407.33;493.5;289.0;12;418.67;526;274;12;396.00;461;226;9;434.11;579;374;8;373.38;462;285;25;492.04;731;368;25;497.2;767;368;31345
102;2;ANTOFAGASTA;ANTOFAGASTA;LICEO POLITECNICO LOS ARENALES;INDUSTRIAL;MUNICIPAL;12;378.04;455.5;238.0;12;406.17;537;257;12;349.92;471;219;9;445.11;620;307;6;411.50;481;309;19;482.05;643;339;19;485.42;666;339;31345
103;2;ANTOFAGASTA;ANTOFAGASTA;LICEO TECNICO ANTOFAGASTA;TECNICA Y SERVICIOS;MUNICIPAL;66;404.86;545.5;245.0;66;412.64;571;231;66;397.08;536;211;30;397.87;539;231;54;381.81;534;214;77;512.64;695;348;77;527.51;783;348;283
104;2;ANTOFAGASTA;ANTOFAGASTA;COLEGIO TECNICO INDUSTRIAL DON BOSCO;INDUSTRIAL;SUBVENC;125;474.17;632.0;305.5;125;462.97;646;242;125;485.37;663;306;64;468.53;646;307;82;459.43;576;285;137;552.15;778;339;137;576.04;850;339;12943
105;2;ANTOFAGASTA;ANTOFAGASTA;LICEO COMERCIAL COMPUTACIONAL SANTA SARA;COMERCIAL;SUBVENC;31;446.37;566.5;286.0;31;447.65;613;242;31;445.10;607;282;19;463.84;574;264;15;419.20;534;309;40;503.68;707;374;40;529.08;850;374;12855
106;2;ANTOFAGASTA;ANTOFAGASTA;LICEO DE ESTUDIOS CONTABLES Y ADMINISTRATIVOS;COMERCIAL;SUBVENC;98;423.07;579.0;290.0;98;426.80;618;274;98;419.35;568;234;62;411.23;565;237;59;395.71;534;235;120;533.13;807;372;120;551.68;850;372;12830
107;2;ANTOFAGASTA;MEJILLONES;COMPLEJO EDUC. JUAN JOSE LATORRE BENAVENTE ;INDUSTRIAL;MUNICIPAL;21;431.10;568.0;343.5;21;419.86;565;274;21;442.33;571;306;19;417.32;545;264;6;420.50;462;375;27;618.11;752;466;27;658.11;844;466;367
108;2;ANTOFAGASTA;TALTAL;LICEO POLITECNICO JOSE MIGUEL QUIROZ ;INDUSTRIAL;MUNICIPAL;7;404.64;483.5;293.5;7;399.57;464;305;7;409.71;503;282;5;426.00;491;359;6;432.50;481;351;15;541.93;747;358;15;581.27;850;358;372
109;2;ANTOFAGASTA;TALTAL;LICEO POLITECNICO JOSE MIGUEL QUIROZ ;COMERCIAL;MUNICIPAL;3;391.17;452.5;317.5;3;416.67;477;329;3;365.67;461;306;3;391.67;491;264;1;422.00;422;422;14;559.21;737;446;14;592.57;850;446;372
110;3;CHAÑARAL;CHAÑARAL;LICEO FEDERICO VARELA DE CHAÑARAL A-1;COMERCIAL;MUNICIPAL;8;361.94;454.5;301.5;8;395.50;484;257;8;328.38;425;196;5;355.20;399;286;4;371.50;392;351;12;534.33;650;437;12;568.75;752;437;379
111;3;CHAÑARAL;CHAÑARAL;LICEO FEDERICO VARELA DE CHAÑARAL A-1 ;INDUSTRIAL;MUNICIPAL;15;426.07;548.5;297.5;15;443.33;582;289;15;408.80;536;306;11;444.45;579;307;9;395.56;504;230;16;544.75;674;415;16;598.19;824;415;379
112;3;CHAÑARAL;DIEGO DE ALMAGRO;CENTRO DE EDUCACION INTEGRADA DE ADULTOS ;INDUSTRIAL;MUNICIPAL;6;357.08;485.0;312.0;6;346.50;452;231;6;367.67;526;219;5;354.00;410;243;3;347.33;437;230;8;458.25;529;341;8;465.38;551;341;13186
113;3;CHAÑARAL;DIEGO DE ALMAGRO;LICEO MANUEL MAGALHAES MEDLING  ;INDUSTRIAL;MUNICIPAL;34;460.46;634.0;357.0;34;445.97;661;257;34;474.94;607;393;18;475.50;616;387;24;418.79;609;285;43;575.88;793;407;43;611.98;850;407;384
114;3;CHAÑARAL;DIEGO DE ALMAGRO;LICEO DIEGO DE ALMEIDA;INDUSTRIAL;SUBVENC;24;440.06;534.0;377.0;24;428.33;554;329;24;451.79;560;374;21;444.90;579;264;3;513.33;539;472;26;542.15;643;466;26;659.23;850;475;392
115;3;COPIAPO;COPIAPO;INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ;COMERCIAL;MUNICIPAL;94;458.36;624.5;283.0;94;454.88;685;289;94;461.84;574;226;71;442.32;583;286;45;418.91;571;230;102;466.59;727;337;102;484.85;850;337;396
116;3;COPIAPO;COPIAPO;LICEO EL PALOMAR;INDUSTRIAL;MUNICIPAL;7;373.29;445.0;305.5;7;372.43;471;274;7;374.14;438;306;5;425.20;497;359;3;378.33;392;351;14;439.00;562;323;14;441;574;323;13168
117;3;COPIAPO;COPIAPO;LICEO JOSE ANTONIO CARVAJAL ;INDUSTRIAL;MUNICIPAL;66;406.98;547.0;246.0;66;413.15;582;210;66;400.80;557;219;49;405.02;525;237;31;379.00;524;235;88;473.72;678;341;88;523.6;850;341;399
118;3;COPIAPO;COPIAPO;LICEO TECNOLOGICO DE COPIAPO;INDUSTRIAL;MUNICIPAL;98;462.21;582.5;293.5;98;457.31;625;257;98;467.11;611;330;66;454.05;579;264;50;427.84;529;309;109;495.30;674;339;109;505.9;750;339;13145
119;3;COPIAPO;COPIAPO;LICEO TECNOLOGICO DE COPIAPO ;COMERCIAL;MUNICIPAL;52;456.34;586.0;238.0;52;457.17;618;242;52;455.50;589;219;50;458.06;612;264;19;405.89;580;224;56;504.25;670;354;56;523.18;793;354;13145
120;3;COPIAPO;COPIAPO;ESCUELA INDUSTRIAL SALESIANA CRISTO REDENTOR;INDUSTRIAL;SUBVENC;51;438.45;551.0;302.0;51;430.59;560;242;51;446.31;571;306;38;446.03;603;286;19;449.32;553;375;66;474.32;666;323;66;500.39;814;323;13146
121;3;COPIAPO;COPIAPO;ESCUELA INDUSTRIAL SALESIANA CRISTO REDENTOR ;TECNICA Y SERVICIOS;SUBVENC;10;473.00;528.5;429.5;10;496.20;549;398;10;449.80;520;353;10;501.20;633;410;6;411.00;450;375;11;461.00;527;380;11;508.09;646;380;13146
122;3;COPIAPO;COPIAPO;ESCUELA TECNICO PROFESIONAL;INDUSTRIAL;SUBVENC;149;537.86;662.0;429.5;149;522.74;653;372;149;552.97;695;425;72;520.49;674;286;129;509.71;640;351;153;506.32;764;360;153;523.86;850;360;437
123;3;COPIAPO;COPIAPO;ESCUELA TECNICO PROFESIONAL ;COMERCIAL;SUBVENC;39;548.19;680.0;443.5;39;534.64;669;372;39;561.74;784;503;20;519.65;685;359;30;512.43;693;351;40;506.38;633;374;40;521.98;716;374;437
124;3;COPIAPO;COPIAPO;INSTITUTO DON BOSCO DE COPIAPO;INDUSTRIAL;SUBVENC;5;497.30;603.0;420.5;5;528.00;646;416;5;466.60;560;374;4;561.25;669;508;2;528.50;553;504;8;466.88;601;385;8;500.88;767;385;13111
125;3;COPIAPO;COPIAPO;INSTITUTO DON BOSCO DE COPIAPO;COMERCIAL;SUBVENC;5;404.20;509.5;324.0;5;433.00;549;274;5;375.40;488;259;4;412.75;485;326;1;437.00;437;437;8;523.13;752;399;8;549.63;850;399;13111
126;3;COPIAPO;COPIAPO;LICEO POLITECNICO BELEN ;TECNICA Y SERVICIOS;SUBVENC;26;418.04;543.0;274.0;26;413.23;537;274;26;422.85;549;234;19;424.32;549;307;13;429.38;524;261;30;496.23;711;360;30;554.9;850;360;430
127;3;COPIAPO;COPIAPO;LICEO POLITECNICO BELEN ;COMERCIAL;SUBVENC;22;468.30;559.0;277.5;22;491.09;601;329;22;445.50;549;226;17;494.35;591;374;6;457.33;553;351;22;536.64;647;399;22;555.73;710;399;430
128;3;COPIAPO;COPIAPO;LICEO TEC. PROF. HEROES DE ATACAMA;COMERCIAL;SUBVENC;37;445.78;566.5;371.5;37;452.14;554;305;37;439.43;579;306;18;458.17;624;264;23;436.91;580;285;46;481.17;609;337;46;500.91;743;337;13156
129;3;COPIAPO;COPIAPO;LICEO TEC. PROF. HEROES DE ATACAMA ;INDUSTRIAL;SUBVENC;14;432.89;493.5;313.5;14;443.36;526;274;14;422.43;579;306;9;421.11;514;286;9;396.44;490;285;25;484.00;613;376;25;494.04;656;376;13156
130;3;COPIAPO;COPIAPO;LICEO TEC. PROF. HEROES DE ATACAMA ;AGRICOLA;SUBVENC;17;436.44;537.0;317.5;17;449.53;565;305;17;423.35;526;306;5;437.40;553;387;13;396.54;534;285;22;422.36;527;358;22;432.59;592;358;13156
131;3;COPIAPO;CALDERA;LICEO MANUEL BLANCO ENCALADA;TECNICA Y SERVICIOS;MUNICIPAL;18;384.03;490.5;288.0;18;398.39;531;274;18;369.67;488;219;16;418.75;503;307;5;376.60;450;261;21;473.67;652;380;21;489.05;778;380;438
132;3;COPIAPO;CALDERA;LICEO MANUEL BLANCO ENCALADA ;MARITIMA;MUNICIPAL;4;388.38;427.5;368.0;4;376.50;430;352;4;400.25;425;374;2;438.50;503;374;;;;;5;465.80;613;393;5;522.6;850;393;438
133;3;COPIAPO;CALDERA;COLEGIO PARROQUIAL PADRE NEGRO ;INDUSTRIAL;SUBVENC;37;430.99;593.5;295.0;37;430.00;613;237;37;431.97;574;259;28;413.11;637;231;13;420.31;504;309;39;453.08;562;348;39;460.56;667;348;440
134;3;COPIAPO;TIERRA AMARILLA;ESCUELA DE CONCENTRACION D-43;AGRICOLA;MUNICIPAL;4;453.00;470.0;428.5;4;427.00;464;362;4;479.00;531;393;3;463.33;539;387;1;351.00;351;351;5;530.20;637;446;5;559.4;731;446;441
135;3;COPIAPO;TIERRA AMARILLA;LICEO JORGE ALESSANDRI RODRIGUEZ ;INDUSTRIAL;MUNICIPAL;31;405.56;521.0;238.5;31;406.71;554;257;31;404.42;540;203;10;391.00;508;326;22;410.91;567;261;40;499.53;693;368;40;529.23;806;368;11034
136;3;COPIAPO;TIERRA AMARILLA;LICEO JORGE ALESSANDRI RODRIGUEZ ;TECNICA Y SERVICIOS;MUNICIPAL;10;366.55;444.5;257.5;10;385.90;496;257;10;347.20;450;226;8;341.13;440;243;2;451.50;481;422;13;505.08;605;437;13;542.69;719;437;11034
137;3;HUASCO;VALLENAR;LICEO JOSE SANTOS OSSA  ;INDUSTRIAL;MUNICIPAL;111;415.46;594.0;227.0;111;417.36;606;220;111;413.57;594;226;47;421.85;565;286;83;425.41;605;261;126;507.20;747;278;126;523.98;836;278;449
138;3;HUASCO;VALLENAR;LICEO POLITECNICO;INDUSTRIAL;MUNICIPAL;4;348.13;427.0;297.5;4;316.75;416;242;4;379.50;438;353;3;353.00;430;286;1;285.00;285;285;8;551.13;703;466;8;575.5;850;466;13185
139;3;HUASCO;VALLENAR;LICEO POLITECNICO;COMERCIAL;MUNICIPAL;36;416.42;619.0;289.5;36;422.89;646;226;36;409.94;592;234;30;437.90;624;264;18;412.94;584;309;40;615.90;782;454;40;627.6;844;454;13185
140;3;HUASCO;VALLENAR;LICEO POLITECNICO;TECNICA Y SERVICIOS;MUNICIPAL;33;363.14;531.5;230.0;33;359.39;549;210;33;366.88;549;219;27;373.19;553;231;14;376.86;497;285;47;560.77;754;429;47;587.47;850;429;13185
141;3;HUASCO;VALLENAR;LICEO TEC. PROF. PAULINO Y MARGARITA CALLEJAS;AGRICOLA;SUBVENC;2;399.50;423.5;375.5;2;418.00;438;398;2;381.00;409;353;2;398.50;471;326;;;;;7;516.71;643;387;7;580.71;820;387;13106
142;3;HUASCO;ALTO DEL CARMEN;LICEO DE ALTO DEL CARMEN;AGRICOLA;MUNICIPAL;2;381.25;457.0;305.5;2;384.50;464;305;2;378.00;450;306;2;444.50;530;359;2;442.50;510;375;3;522.00;556;495;3;603;704;522;40340
143;3;HUASCO;ALTO DEL CARMEN;LICEO DE ALTO DEL CARMEN;TECNICA Y SERVICIOS;MUNICIPAL;11;393.14;515.5;262.0;11;394.73;560;242;11;391.55;471;282;11;385.82;530;243;5;407.40;450;351;19;527.21;703;376;19;557.32;835;376;40340
144;3;HUASCO;FREIRINA;LICEO GENERAL RAMON FREIRE SERRANO;AGRICOLA;MUNICIPAL;2;430.00;520.5;339.5;2;415.50;526;305;2;444.50;515;374;1;497.00;497;497;1;235.00;235;235;3;620.33;674;521;3;748.33;850;545;11038
145;3;HUASCO;FREIRINA;LICEO GENERAL RAMON FREIRE SERRANO;INDUSTRIAL;MUNICIPAL;18;410.08;559.0;274.0;18;406.89;582;289;18;413.28;536;259;9;363.00;545;243;8;375.50;462;309;23;619.43;780;507;23;664.65;850;507;11038
146;3;HUASCO;HUASCO;LICEO JAPON;TECNICA Y SERVICIOS;MUNICIPAL;28;414.91;537.5;317.5;28;423.11;560;289;28;406.71;515;259;16;460.75;583;343;13;398.15;490;285;33;536.12;723;399;33;549.52;805;399;486
147;4;ELQUI;LA SERENA;COLEGIO GABRIEL GONZALEZ VIDELA ;COMERCIAL;MUNICIPAL;23;402.02;513.5;281.5;23;388.26;618;257;23;415.78;515;282;21;390.29;646;264;4;468.50;490;422;28;503.04;645;385;28;557.29;850;385;530
148;4;ELQUI;LA SERENA;LICEO IGNACIO CARRERA PINTO;COMERCIAL;MUNICIPAL;11;403.50;571.0;269.5;11;405.82;571;305;11;401.18;571;234;6;382.83;479;264;4;433.00;529;309;12;490.17;611;354;12;547.08;773;354;578
149;4;ELQUI;LA SERENA;LICEO IGNACIO CARRERA PINTO;INDUSTRIAL;MUNICIPAL;11;444.23;561.0;300.0;11;464.09;565;329;11;424.36;557;211;9;462.00;570;307;3;329.00;422;214;13;482.92;701;370;13;523.92;850;370;578
150;4;ELQUI;LA SERENA;LICEO TECNICO FEMENINO LAS COMPAÑIAS;TECNICA Y SERVICIOS;MUNICIPAL;4;372.25;441.0;340.5;4;360.75;422;329;4;383.75;553;259;3;409.67;420;399;;;;;5;526.20;584;433;5;551.6;633;433;13576
151;4;ELQUI;LA SERENA;LICEO TECNICO FEMENINO LAS COMPAÑIAS;COMERCIAL;MUNICIPAL;16;374.06;493.5;288.0;16;387.63;484;257;16;360.50;503;211;4;474.00;508;430;11;367.55;450;285;34;514.47;721;397;34;532.5;834;397;13576
152;4;ELQUI;LA SERENA;LICEO TECNICO MARTA BRUNET (EX- A-4);TECNICA Y SERVICIOS;MUNICIPAL;25;424.00;550.5;230.5;25;429.08;613;231;25;418.92;515;219;18;426.72;591;197;14;423.71;539;309;46;571.22;782;443;46;607.89;850;443;518
153;4;ELQUI;LA SERENA;LICEO TECNICO PROF. JORGE ALESSANDRI R.;INDUSTRIAL;MUNICIPAL;31;416.10;528.0;283.0;31;416.26;543;257;31;415.94;560;226;11;391.91;497;264;25;426.40;534;285;53;461.77;691;315;53;478;807;315;11155
154;4;ELQUI;LA SERENA;COLEGIO FLORENCIA NIGHTINGALE;TECNICA Y SERVICIOS;SUBVENC;11;373.82;461.5;305.0;11;380.00;526;257;11;367.64;471;259;1;307.00;307;307;10;369.80;539;230;11;502.00;664;368;11;579.27;850;368;13582
155;4;ELQUI;LA SERENA;COLEGIO FLORENCIA NIGHTINGALE;INDUSTRIAL;SUBVENC;18;427.03;519.5;325.5;18;420.33;543;242;18;433.72;536;282;10;426.40;535;237;10;418.20;539;351;28;493.46;711;368;28;542.54;850;368;13582
156;4;ELQUI;LA SERENA;COLEGIO FLORENCIA NIGHTINGALE;COMERCIAL;SUBVENC;16;454.81;577.5;357.0;16;450.75;589;329;16;458.88;579;282;15;451.33;579;326;;;;;19;514.53;731;407;19;545.42;850;407;13582
157;4;ELQUI;LA SERENA;COLEGIO NUESTRA SEÑORA DE ANDACOLLO;INDUSTRIAL;SUBVENC;13;433.15;522.5;299.5;13;439.46;576;340;13;426.85;503;259;12;474.58;565;343;11;397.36;462;351;18;476.06;680;346;18;513.89;850;346;13420
158;4;ELQUI;LA SERENA;COLEGIO NUESTRA SEÑORA DE ANDACOLLO;TECNICA Y SERVICIOS;SUBVENC;33;441.61;562.5;310.5;33;437.76;576;257;33;445.45;557;259;28;464.54;565;307;15;454.27;553;261;37;484.97;703;341;37;499.32;777;341;13420
159;4;ELQUI;LA SERENA;COLEGIO PROVIDENCIA ;TECNICA Y SERVICIOS;SUBVENC;63;416.79;567.0;275.5;63;432.00;613;289;63;401.57;549;211;45;433.20;595;286;33;393.18;571;224;77;536.73;733;413;77;548.61;840;413;575
160;4;ELQUI;LA SERENA;COLEGIO PROVIDENCIA  ;COMERCIAL;SUBVENC;59;455.87;573.0;331.5;59;458.15;618;274;59;453.59;597;234;46;447.24;574;307;31;407.35;571;230;76;594.04;758;378;76;615.87;850;378;575
161;4;ELQUI;LA SERENA;COLEGIO SAN MARTIN DE PORRES;INDUSTRIAL;SUBVENC;6;404.75;467.0;349.0;6;399.17;484;305;6;410.33;496;330;3;384.33;420;359;2;406.50;462;351;22;501.27;684;415;22;585.14;850;415;13475
162;4;ELQUI;LA SERENA;COLEGIO SAN MARTIN DE PORRES;COMERCIAL;SUBVENC;5;438.80;542.5;357.5;5;459.80;582;329;5;417.80;503;353;2;442.00;485;399;2;387.50;490;285;14;491.93;609;370;14;530.93;776;370;13475
163;4;ELQUI;LA SERENA;ESCUELA FAMILIAR AGRICOLA VALLE DEL ELQUI;AGRICOLA;SUBVENC;8;382.44;458.0;329.5;8;381.50;491;274;8;383.38;425;330;6;441.00;508;374;6;382.83;437;285;11;498.73;668;401;11;521.27;775;401;13333
164;4;ELQUI;LA SERENA;ESCUELA INDUSTRIAL SALESIANA SAN RAMON;INDUSTRIAL;SUBVENC;112;472.76;624.0;332.0;112;472.22;669;289;112;473.30;601;234;58;485.83;620;237;86;463.08;644;285;123;498.86;743;348;123;521.44;850;348;574
165;4;ELQUI;COQUIMBO;INSTITUTO SUPERIOR DE COMERCIO ;COMERCIAL;MUNICIPAL;3;500.50;548.5;433.5;3;533.00;582;503;3;468.00;536;353;3;487.33;508;457;;;;;4;536.00;715;350;4;605.5;850;350;609
166;4;ELQUI;COQUIMBO;INSTITUTO SUPERIOR DE COMERCIO  ;COMERCIAL;MUNICIPAL;144;429.41;565.5;245.5;144;421.65;594;237;144;437.17;564;219;94;415.02;603;220;80;411.34;539;224;176;505.62;737;295;176;523.95;836;295;609
167;4;ELQUI;COQUIMBO;LICEO CARMEN AURORA RODRIGUEZ H.;MARITIMA;MUNICIPAL;6;383.00;454.5;305.5;6;413.50;484;305;6;352.50;461;219;5;410.80;479;307;;;;;13;467.54;617;341;13;476.54;691;341;13461
168;4;ELQUI;COQUIMBO;LICEO DE ADMINISTRACION Y COMERCIO DE SAN JUAN;COMERCIAL;MUNICIPAL;81;494.28;630.0;335.0;81;488.43;646;289;81;500.12;630;234;69;512.81;717;286;16;497.44;647;437;86;523.01;713;372;86;548.22;837;372;13558
169;4;ELQUI;COQUIMBO;LICEO DIEGO PORTALES;TECNICA Y SERVICIOS;MUNICIPAL;8;399.50;522.5;269.5;8;397.75;565;257;8;401.25;480;282;7;410.71;508;326;2;309.00;309;309;13;521.08;650;415;13;608.77;850;415;611
170;4;ELQUI;COQUIMBO;LICEO FERNANDO BINVIGNAT MARIN ;INDUSTRIAL;MUNICIPAL;18;385.69;561.0;287.0;18;388.33;613;317;18;383.06;509;234;16;425.63;549;326;2;480.00;510;450;34;481.74;695;352;34;513.38;850;352;11139
171;4;ELQUI;COQUIMBO;LICEO FERNANDO BINVIGNAT MARIN ;COMERCIAL;MUNICIPAL;13;447.23;553.5;363.0;13;456.23;571;352;13;438.23;564;282;10;473.70;680;343;5;379.80;504;285;19;537.68;633;385;19;589.84;773;385;11139
172;4;ELQUI;COQUIMBO;LICEO FERNANDO BINVIGNAT MARIN (EX.C-20);TECNICA Y SERVICIOS;MUNICIPAL;11;370.14;487.5;235.5;11;358.09;514;237;11;382.18;496;234;10;379.40;491;286;1;285.00;285;285;23;515.30;737;378;23;563.22;850;378;11139
173;4;ELQUI;COQUIMBO;LICEO FERNANDO BINVIGNAT MARIN (EX.C-20);AGRICOLA;MUNICIPAL;3;388.17;457.0;269.5;3;386.33;464;257;3;390.00;450;282;2;409.50;420;399;1;351.00;351;351;4;496.00;607;429;4;542;757;429;11139
174;4;ELQUI;COQUIMBO;LICEO INDUST. JOSE T. DE URMENETA GARCIA;INDUSTRIAL;MUNICIPAL;63;429.40;566.0;285.5;63;419.29;560;226;63;439.52;607;234;26;431.31;549;264;52;440.56;595;261;76;511.20;707;335;76;551.38;850;335;610
175;4;ELQUI;COQUIMBO;COLEGIO BERNARDO O'HIGGINS;COMERCIAL;SUBVENC;12;390.50;542.5;286.0;12;387.75;589;242;12;393.25;496;282;9;408.33;503;307;5;387.80;450;309;16;502.50;686;380;16;518.75;776;380;646
176;4;ELQUI;COQUIMBO;COLEGIO BERNARDO O'HIGGINS;INDUSTRIAL;SUBVENC;19;445.08;555.0;355.5;19;449.26;554;340;19;440.89;607;330;13;443.54;579;343;8;442.25;563;261;21;504.10;693;339;21;600.57;850;339;646
177;4;ELQUI;COQUIMBO;COLEGIO DIEGO DE ALMEYDA;TECNICA Y SERVICIOS;SUBVENC;8;420.00;526.5;373.0;8;437.88;565;372;8;402.13;488;282;6;386.83;471;286;2;416.00;504;328;13;492.31;584;425;13;514;701;425;11144
178;4;ELQUI;COQUIMBO;COLEGIO PARTICULAR SUBVENCIONADO KOMVUX;COMERCIAL;SUBVENC;10;438.60;499.5;323.5;10;429.60;508;317;10;447.60;496;330;7;485.14;539;387;8;353.38;472;285;11;516.82;666;405;11;692.27;850;405;13341
179;4;ELQUI;COQUIMBO;COLEGIO TECNICO PROF. ALTUE;INDUSTRIAL;SUBVENC;11;419.14;463.5;309.5;11;406.55;477;289;11;431.73;488;330;5;443.00;497;326;7;388.14;437;309;13;548.08;686;431;13;666.62;850;431;40208
180;4;ELQUI;ANDACOLLO;LICEO PEDRO REGALADO VIDELA ORDENES ;COMERCIAL;MUNICIPAL;41;402.71;543.0;225.0;41;389.41;537;231;41;416.00;549;219;33;394.18;485;237;16;404.25;529;351;44;509.16;733;362;44;551.3;850;362;656
181;4;ELQUI;PAIGUANO;LICEO POLIVALENTE PAIHUANO;TECNICA Y SERVICIOS;MUNICIPAL;7;411.21;496.0;313.5;7;410.71;565;274;7;411.71;540;330;7;414.43;497;264;1;375.00;375;375;13;398.00;527;274;13;400.62;556;274;40029
182;4;ELQUI;VICUÑA;LICEO CARLOS ROBERTO MONDACA CORTES ;INDUSTRIAL;MUNICIPAL;20;379.78;520.0;254.0;20;367.85;520;257;20;391.70;520;219;3;381.67;464;307;15;390.87;504;224;26;420.85;529;325;26;428.62;620;325;665
183;4;ELQUI;VICUÑA;COLEGIO LEONARDO DA VINCI;COMERCIAL;SUBVENC;14;408.82;535.0;316.0;14;409.57;582;257;14;408.07;503;234;11;390.73;637;237;6;383.00;422;351;19;549.16;707;450;19;565.89;796;450;13606
184;4;LIMARI;OVALLE;COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO;COMERCIAL;MUNICIPAL;20;400.48;539.5;254.0;20;403.75;576;226;20;397.20;503;282;20;396.40;535;237;1;450.00;450;450;22;513.00;621;370;22;528.05;674;370;13590
185;4;LIMARI;OVALLE;COLEGIO RAUL SILVA HENRIQUEZ;INDUSTRIAL;MUNICIPAL;28;392.16;606.5;293.5;28;393.07;606;237;28;391.25;607;259;11;445.18;539;359;22;391.59;584;261;51;479.98;711;327;51;524.08;850;327;40126
186;4;LIMARI;OVALLE;LICEO AGRICOLA TADEO PERRY BARNES;AGRICOLA;MUNICIPAL;46;412.28;558.5;259.5;46;390.09;543;237;46;434.48;574;282;31;405.45;562;286;21;415.43;517;285;74;452.38;717;364;74;477.07;850;364;772
187;4;LIMARI;OVALLE;LICEO POLITECNICO DE OVALLE ;INDUSTRIAL;MUNICIPAL;141;435.03;608.0;262.0;141;429.89;633;237;141;440.16;627;259;124;446.98;669;264;24;469.88;571;309;151;531.28;752;360;151;552.99;850;360;705
188;4;LIMARI;OVALLE;COLEGIO LA PROVIDENCIA;COMERCIAL;SUBVENC;56;429.70;562.0;289.5;56;450.23;613;226;56;409.16;564;226;41;443.83;674;243;18;420.50;545;309;69;523.13;705;376;69;558.59;850;376;768
189;4;LIMARI;OVALLE;COLEGIO LA PROVIDENCIA ;TECNICA Y SERVICIOS;SUBVENC;109;424.73;573.0;277.5;109;427.23;601;231;109;422.23;560;226;80;401.03;545;226;40;412.88;563;219;123;514.59;715;360;123;540.14;850;360;768
190;4;LIMARI;OVALLE;COLEGIO MANANTIAL;INDUSTRIAL;SUBVENC;4;392.00;415.5;333.5;4;378.75;471;274;4;405.25;450;353;2;393.00;479;307;4;393.75;422;309;14;422.21;482;366;14;422.21;482;366;13551
191;4;LIMARI;COMBARBALA;LICEO SAMUEL ROMAN ROJAS DE COMBARBALA ;COMERCIAL;MUNICIPAL;18;417.14;529.5;288.0;18;414.22;571;274;18;420.06;574;259;17;442.71;616;264;1;450.00;450;450;18;491.78;619;393;18;523.5;778;393;845
192;4;LIMARI;COMBARBALA;LICEO SAMUEL ROMAN ROJAS DE COMBARBALA ;AGRICOLA;MUNICIPAL;12;365.25;476.0;281.5;12;343.58;464;210;12;386.92;496;330;12;379.58;508;286;1;422.00;422;422;13;468.23;650;385;13;501.77;845;385;845
193;4;LIMARI;MONTE PATRIA;LICEO PRESIDENTE EDUARDO FREI MONTALVA;TECNICA Y SERVICIOS;MUNICIPAL;7;390.07;481.5;285.5;7;382.29;554;226;7;397.86;471;282;7;424.14;562;374;4;382.75;472;230;8;520.25;597;433;8;566.63;711;433;802
194;4;LIMARI;MONTE PATRIA;COLEGIO LOS CONQUISTADORES;AGRICOLA;SUBVENC;19;415.39;542.0;303.0;19;431.16;613;289;19;399.63;509;234;18;452.72;579;286;14;413.36;490;328;25;465.72;627;327;25;522.12;819;327;13427
195;4;LIMARI;MONTE PATRIA;COLEGIO LOS CONQUISTADORES;COMERCIAL;SUBVENC;32;471.80;600.5;320.0;32;486.69;653;362;32;456.91;607;259;21;496.81;628;243;28;409.11;563;219;37;574.86;743;397;37;646.62;850;397;13427
